relative_path,pdf_id,kind,bytes,sha256,required_for_benchmark
data/pdfs/paper_0438.pdf,paper_0438,single_paper,5270137,f0daba32ebae6fe38a1cd96942984daaa3f03670d497376ee109c419fca387cd,True
data/pdfs/paper_0439.pdf,paper_0439,single_paper,146014,0872aa4709244bea9277bff67c45be93252a2117838e100633c6408081346a07,False
data/pdfs/paper_0440.pdf,paper_0440,single_paper,1148520,c42039895f5eb63b6a13e5896dcd8cd005aea1cbb8720ee44d5c562a4abeaf4d,False
data/pdfs/paper_0441.pdf,paper_0441,single_paper,676610,8a355aaf76dd97da7a624c77e474b876bdf2c11f158668f38d37eddf3f4e52e2,False
data/pdfs/paper_0442.pdf,paper_0442,single_paper,3970623,ffb74b9f11178403b99f36b5cb324d90a3bffdd9597fb6e72f6164be6dea1d31,True
data/pdfs/paper_0443.pdf,paper_0443,single_paper,1538007,96aaaa103052a6932019fe8ccf4dd5d3740885b2e26392fd63ea634b7458cfa9,True
data/pdfs/paper_0444.pdf,paper_0444,single_paper,2504160,5c8f57639edec461eed2e80b528957e6d95f5a74324f62a5d7329c9b03b36e21,True
data/pdfs/paper_0445.pdf,paper_0445,single_paper,418625,2b8e4db9d25c15bee5a41fc8adee052aba8890dc71e092248b8446bce7effee0,True
data/pdfs/paper_0446.pdf,paper_0446,single_paper,199266,1f99d1447a09987fddc2990507487ac3274ed02d83e2925b039ad045893a9f6c,True
data/pdfs/paper_0447.pdf,paper_0447,single_paper,4955175,d9e8e90399ac93bc93efc4331ac7576920b6b5120ee86c0e4263528f0bb33a82,False
data/pdfs/paper_0448.pdf,paper_0448,single_paper,977090,59de40893764da28be163acad163974bddaafa4913ad9576eb78359ff2226578,True
data/pdfs/paper_0449.pdf,paper_0449,single_paper,683519,091d9cabc420ec6851ba0020a0d3732a006b72851dec43c139071ba8a8c24c47,False
data/pdfs/paper_0450.pdf,paper_0450,single_paper,1125177,0e8f458edac6bef7a44d621ac18e99aaf0df0026ab530d2595fb0e1ad6052f9d,True
data/pdfs/paper_0451.pdf,paper_0451,single_paper,997888,74fe33d62b209fe5c703314ee15910aa552798d08eb7de6e0fc48500d0333f02,False
data/pdfs/paper_0452.pdf,paper_0452,single_paper,4591518,b34cad78bead51006ad0eb1d61e6f0687c14d6c720b5617ed394dc48a2675d84,True
data/pdfs/paper_0453.pdf,paper_0453,single_paper,1051531,1c93bd4a91dc47d02589b09046aa690bd4941231e0f3374d3fc0df810f319826,False
data/pdfs/paper_0454.pdf,paper_0454,single_paper,4073413,74faed98e9a682eea24f8dfb0920662f59f67d4d1e7897dfe7f009ae73dc503e,False
data/pdfs/paper_0455.pdf,paper_0455,single_paper,589776,74e6b0a211b53f0f3f30f2ff72c125381d477e0078d02cabc973b2ac08777078,False
data/pdfs/paper_0456.pdf,paper_0456,single_paper,499684,908f848cef446ed90e61e64a89ed3cd64f296a352a5026d6d2df5287543ee76e,False
data/pdfs/paper_0457.pdf,paper_0457,single_paper,1821769,472660ab771ba1ae08bc9765c0710bb3114b4b4b6fd88985a65c47c2c335bc2e,False
data/pdfs/paper_0458.pdf,paper_0458,single_paper,1810176,314b4e9878c544bee2bcf55deddc8c109fc65b71be5b36d6ddf958abc7376fb0,False
data/pdfs/paper_0459.pdf,paper_0459,single_paper,934726,5f12ee6d9e91d982e86a4ec9662e46146b97da797a9a6ca8d1996190565e254c,True
data/pdfs/paper_0460.pdf,paper_0460,single_paper,740492,8ac4ed853b9298a41e35be69c84fda55ff3a0ff90063f8be44a63bd2cc92d5da,True
data/pdfs/paper_0461.pdf,paper_0461,single_paper,1178790,0be73dd32b493f1f708b62bfb06cfa57f7c19619ffe082795d4f7136d3151df6,False
data/pdfs/paper_0462.pdf,paper_0462,single_paper,5235705,584b13b438326f1c34ba8a21fab6dacd963fcc48cf74d904165daa3ef37d945a,False
data/pdfs/paper_0463.pdf,paper_0463,single_paper,889096,fc67568abc841fdbcd33fb154504413521f845f8781624576824013e998b68dd,True
data/pdfs/paper_0464.pdf,paper_0464,single_paper,301736,012a2239d62e9f4c6286b1b48a324aa583a783f0b0af9fb3e8851cd0a998cea0,False
data/pdfs/paper_0465.pdf,paper_0465,single_paper,290815,b5de9a0119b79f6e310c99d3bb8e967eb40e19ff0d81f0efc435c775558a1e79,False
data/pdfs/paper_0466.pdf,paper_0466,single_paper,6581206,b5d1db3d3fbd5f3d76e30afaf17771f50221e6aeef18b9722b4d7fb53f692356,False
data/pdfs/paper_0467.pdf,paper_0467,single_paper,3168219,b06b9a3f7a992c27a71b24b0a08960fe54ca16f9e94651043bab4458d349d3ae,True
data/pdfs/paper_0468.pdf,paper_0468,single_paper,4674660,1958f79e43185530e5f4f49efab325b61aad38cb392157f4428b6abda2f42044,False
data/pdfs/paper_0469.pdf,paper_0469,single_paper,7069291,dd8b83afa48c05eb4174305bd4a3cd10b0d4a9a7703d66cc5651545423520615,False
data/pdfs/paper_0470.pdf,paper_0470,single_paper,4678362,543fa954923bd940870a1aa811b19ffb0821bcacbee1d85cc899d05552fd98f9,False
data/pdfs/paper_0471.pdf,paper_0471,single_paper,5449879,eaffa533c55ae29ad244ba3e22e6b2295ee997fcf366caf7cd2e8cbd1c9f47a8,False
data/pdfs/paper_0472.pdf,paper_0472,single_paper,7835472,7ff200b5ed0cbbe6a5034b0d27ae1912fe7b9f3f4bceb6917a9546642145f24f,False
data/pdfs/paper_0473.pdf,paper_0473,single_paper,4858589,a2d6a5dce01378b65ab8f767ac6aadddae8d57aad4fa310a243df8b20aaf5d8d,False
data/pdfs/paper_0474.pdf,paper_0474,single_paper,4604318,98595fd760471d1170674cf396b6e842eb770c39b2f0bb4bd06005a1a0ff07c6,True
data/pdfs/paper_0475.pdf,paper_0475,single_paper,3607766,b9192de0aed5148378b564dc9caa2b47e4913c46967cbfa2a070ddbf9b122e6e,True
data/pdfs/paper_0476.pdf,paper_0476,single_paper,3642142,01365e1f231165047704859a39ed35ad63bfcec1d23aaba490a382e4c91d9ef3,False
data/pdfs/paper_0477.pdf,paper_0477,single_paper,4686877,7cbcbaf3d2fab2ac1a08834e7fff9a854b4acd3c2597907b066ca561ba595b46,False
data/pdfs/paper_0478.pdf,paper_0478,single_paper,467582,979b1dd6d90893c146b8d4c86d920e5be7f5a7fbd09ae47abb540529c1d36243,True
data/pdfs/paper_0479.pdf,paper_0479,single_paper,473733,7eecdd82461ee880bb37520a50b56087de3d169286be4dd369dbe9f6f9db0dd7,False
data/pdfs/paper_0480.pdf,paper_0480,single_paper,1895602,4075c069460a4d6f53cfdb8441072b2df67aff3d2c65cddaec4d81e590056f69,True
data/pdfs/paper_0481.pdf,paper_0481,single_paper,586919,67703b1723d5b2a9e52c3ca79129963c22d0065b7fc2710e0d54274a9275834b,True
data/pdfs/paper_0482.pdf,paper_0482,single_paper,937148,6a301bb6e063f5ba6e76400d6410cb289f2eb61f5df7a65669805d80c84ab2e3,True
data/pdfs/paper_0483.pdf,paper_0483,single_paper,2963888,2741862b7489c5c571370b7335b879264652b59f541f2d674a41fc97715d725f,False
data/pdfs/paper_0484.pdf,paper_0484,single_paper,757702,7e9523f137d2b552954fdf64115b7c87868c22c9cda729e7ab673794e5a7dedc,True
data/pdfs/paper_0485.pdf,paper_0485,single_paper,1777178,0805cde8a75ae6f447a756cb80c02661ef9bb3c473b0cdefba0e3432dfe4e883,True
data/pdfs/paper_0486.pdf,paper_0486,single_paper,689323,9b08a4786a8c3a803beb3e894449fd4e9667c0d4f15182cbd444b3df5dc5cd26,False
data/pdfs/paper_0487.pdf,paper_0487,single_paper,3966873,9d59f761228d34abbc03d098191da3ff8903b452f6e509ffea4a1c158259a392,True
data/pdfs/paper_0488.pdf,paper_0488,single_paper,6047379,6fd7f96cb45453e9e23971e8b4ada1118e7ec8ca4e9b70cbc7275d6b072e6466,True
data/pdfs/paper_0489.pdf,paper_0489,single_paper,257956,7ff8ad363ffca2b4b7c18ec25cf4199a4da4f5d6512dcd038fe378a59780190a,False
data/pdfs/paper_0490.pdf,paper_0490,single_paper,4693299,ea920f824a68558b3bdddd468d7f729a9ade4bcdcd7ad5c55d89b48e6c427753,True
data/pdfs/paper_0491.pdf,paper_0491,single_paper,1411867,0c1bad4478289e23c1fe20f3c5a9bda4b56a89532c4a567a1b3767a738a4cf00,True
data/pdfs/paper_0492.pdf,paper_0492,single_paper,1374418,7bb8cae95a7fc87b4be4ed87b31252760ed91082f1504fc119be1a425ff74896,True
data/pdfs/paper_0493.pdf,paper_0493,single_paper,1532918,117f2ee0cd6e548ca8a5558bdcb1670e876295255443e4b676fdbf1b69c641e8,False
data/pdfs/paper_0494.pdf,paper_0494,single_paper,1327717,236942f9512b684f23552c4a0e1325add94dd2a75fc88b32bd3b6ff7854c458c,False
data/pdfs/paper_0495.pdf,paper_0495,single_paper,770062,920116ec2616c9d5bbc6e6f64e5ab251a0aa747cb2a7671a4b15561411014fd6,True
data/pdfs/paper_0496.pdf,paper_0496,single_paper,1366584,46be8240ae5dcf7512b00a9bd4f24aab6e3fe4f5280ad021a29b3369e768ad47,True
data/pdfs/paper_0497.pdf,paper_0497,single_paper,183833,43284030012387b306abe2c70318f2d5a8a57bd7ea3eb579692b9c9a3dbdf035,False
data/pdfs/paper_0498.pdf,paper_0498,single_paper,1814757,bec03aa94215926868bcfdbb5cc3e6b772ea88e300f042af69c36031cb89d4b5,True
data/pdfs/paper_0499.pdf,paper_0499,single_paper,3156450,236f6498f7495b0b0bc7f6a46466d78f6768cd4c7ff44254c8d1d6dc22d68dfe,True
data/pdfs/paper_0500.pdf,paper_0500,single_paper,401774,9522b9e2ef88e8c01f23159487aa622a0fd3811cef5f6e1c737027b826cdb89b,True
data/pdfs/paper_0501.pdf,paper_0501,single_paper,2031091,28ac1a6f5c55856ba590084a839eb798a84464b71e7e4251e3c78de23400cc56,True
data/pdfs/paper_0502.pdf,paper_0502,single_paper,1474426,5d6f00e4dd3588339d09bc0bdcd234be267e1e4d9a4cd89549be0c1177aed2a3,False
data/pdfs/paper_0503.pdf,paper_0503,single_paper,293134,6ffcc6c169ffaaf2b0eb68a4e8d15dfa4e3c096bafd7e66da90eaeaba5ac8ac4,False
data/pdfs/paper_0504.pdf,paper_0504,single_paper,269166,59b3df464faefa74b0113d5cdea6012352c828b459fbc1e145c5d7e48e34a2dc,True
data/pdfs/paper_0505.pdf,paper_0505,single_paper,940291,5af9aa9f5557012fa768ea9a26dd019764084ddf45b5cae2453c686720b70ae8,False
data/pdfs/paper_0506.pdf,paper_0506,single_paper,654125,9870c14bfed0e3fbadc20a352d615617a90fcac80eb19d8be0be18386495e61c,False
data/pdfs/paper_0507.pdf,paper_0507,single_paper,652104,13bf8583a68763993dfac9b1cc8b0619dbe767cecb577d2e3409a925ad573c68,False
data/pdfs/paper_0508.pdf,paper_0508,single_paper,1264388,40f379c2b709fe9476564891f4d3163fb67583df9a84d65a44ee0bedbde373a6,True
data/pdfs/paper_0509.pdf,paper_0509,single_paper,7235504,5844c64f884770094b190f8bbab312d7fe089278f38d9bd8afdd07b3468d1dd4,True
data/pdfs/paper_0510.pdf,paper_0510,single_paper,517471,bc14d608f9462516d7b5bd1d81ca58171f86c368d80e4074cf9dfce76623998f,False
data/pdfs/paper_0511.pdf,paper_0511,single_paper,3576093,bc5b1cf6164c7819e9da72383893bb7032315c1942b0eeda2d753cf6d9130753,False
data/pdfs/paper_0512.pdf,paper_0512,single_paper,952425,5575d00cc98756f8b24ffbfa088c5b82f75d186b62297b337916e8729808fadc,True
data/pdfs/paper_0513.pdf,paper_0513,single_paper,1313896,fd07b4f2b3af90475dae8d0c6c35a83ec8160bcd59d74a1466db5a025ba0ac31,True
data/pdfs/paper_0514.pdf,paper_0514,single_paper,1224909,d8bf2e59da70625f95c795ac215bd3d88e331901a77c41493420f5f14bd0f0d7,False
data/pdfs/paper_0515.pdf,paper_0515,single_paper,794669,4eb23d5f295028695c66c0411582a14a342c9342a99a2e584fd0f85abc350a4e,False
data/pdfs/paper_0516.pdf,paper_0516,single_paper,1244373,29687e8f8c447e02a63ed88934a1870f56674d1465313a34e20d0141a0de8a57,False
data/pdfs/paper_0517.pdf,paper_0517,single_paper,1939287,5a739b401aa63d1deb35b7ad63080379bafccdd28120fc46ac2141d3fbe5f4da,True
data/pdfs/paper_0518.pdf,paper_0518,single_paper,4620942,008e3b51c07d2b50a8b97cf3574b36ac72be45d8dd37ff68d418e5bd6e693a27,False
data/pdfs/paper_0519.pdf,paper_0519,single_paper,1779097,1dc992a9f1bb447ddf95fcd52243fadfe11bcbe412b589634ea07a4c25cb3e30,False
data/pdfs/paper_0520.pdf,paper_0520,single_paper,1546449,7cc0644a10a5ebd19cb328bca5a339dc3316e70d49a971c92f2312e3b0993da2,False
data/pdfs/paper_0521.pdf,paper_0521,single_paper,760034,56f108bafa74b8dc2c6a3034427065b4f1bdfec6bdce79b81334c75889fb7516,True
data/pdfs/paper_0522.pdf,paper_0522,single_paper,5125973,71e444eaad3dee634356492db285182f7014d83e2f5b770d29c35cd5ca937365,False
data/pdfs/paper_0523.pdf,paper_0523,single_paper,5633260,e1e70cc266045bb950b41fc805b950ce47712c1d44c3e2c26465e1c681e422e4,True
data/pdfs/paper_0524.pdf,paper_0524,single_paper,1501369,69acca834c6c514fa17ef81ef05239c3c92b4c4958445b2a125767ac211ab395,True
data/pdfs/paper_0525.pdf,paper_0525,single_paper,2283777,de7617788c7e061ab30892e4f689daffdf7e1f0129aa25e6f71413c1f0cb148f,False
data/pdfs/paper_0526.pdf,paper_0526,single_paper,669539,8d9e5fde6cd5eee52910bbdb1e6726d514ecd5ff9788e34f7a560bd489360ab7,False
data/pdfs/paper_0527.pdf,paper_0527,single_paper,6062415,bfd43b0f963c7f5985245b0c1795bc3dd749d4955adbb3a0260dfc572e78a162,True
data/pdfs/paper_0528.pdf,paper_0528,single_paper,2490798,002a66be996d62e20c17b338b71019f51ea1f7c357522079a283023ccc72b080,True
data/pdfs/paper_0529.pdf,paper_0529,single_paper,5290119,90fed10c40dadcdae7caf6ba4c69ba8a3ec0d2c0429ba27073780182591aeb1e,True
data/pdfs/paper_0530.pdf,paper_0530,single_paper,4262942,ac7922487c904838acd571c2458a96deafad85266b74946e3ab4624d85987406,True
data/pdfs/paper_0531.pdf,paper_0531,single_paper,4914882,acd6678826c9a6801a8512fa2bf367cf46f6b1383b0b53485a1d61a38e24f586,True
data/pdfs/paper_0532.pdf,paper_0532,single_paper,6910010,e046f546c7e8d51b06f1a23522f6cb01ebcbeac6ebf0f0316efe48b24319c6cd,True
data/pdfs/paper_0533.pdf,paper_0533,single_paper,4391663,af15ed7b0f10a521d76b32b9229c44beec85dc1835db6fee5d821b7426afa90b,True
data/pdfs/paper_0534.pdf,paper_0534,single_paper,4080952,f78fd150b87d1223d50a5a64af90d1d7e590b771be709fe385f37ba3272573a9,True
data/pdfs/paper_0535.pdf,paper_0535,single_paper,1517031,ee1f10c6dece73f480f9f4e4e05570557311015f63955e2ed55492a277ecfd30,False
data/pdfs/paper_0536.pdf,paper_0536,single_paper,1011209,e5ed7a90cba63ab7b90ce650ea8e8091f5ee0a3d54d390254153c25e5785276c,False
data/pdfs/paper_0537.pdf,paper_0537,single_paper,3821072,e8785fb29cb003197f338a3d4bc36a7c97b986ef92490efb2d0d65142d37653f,False
data/pdfs/paper_0538.pdf,paper_0538,single_paper,3659930,86e10196fe26aacb7d805f1d723e87c3bf049637918938b6c12990e9644c97c5,True
data/pdfs/paper_0539.pdf,paper_0539,single_paper,3894166,d6d251e6cb5b246aba5667834cdb2c6fed53d20c6610f043c1343654a7aaebe2,True
data/pdfs/paper_0540.pdf,paper_0540,single_paper,2825413,daca0d20c452c2b1cbb4da9b1465bb7cd1cf599cda0a17fb3784d6925bf92488,True
data/pdfs/paper_0541.pdf,paper_0541,single_paper,3533936,97b060f6f04939246166693c211bb41e547f1aaf00af338840f0aec1b9753871,True
data/pdfs/paper_0542.pdf,paper_0542,single_paper,6556336,243682ccd7f960a310750e189362f5e32c3fb3890c79e65960c443b7fda1aa73,True
data/pdfs/paper_0543.pdf,paper_0543,single_paper,1879100,2653e305202d81542500785c935ce0b54f30484fb5e2ea712f227f6fc16b4c27,True
data/pdfs/paper_0544.pdf,paper_0544,single_paper,826274,cf8b36066eb21f20ba3a67b6dd7854cef24baa8848ac78d7829f119a40ea1603,True
data/pdfs/paper_0545.pdf,paper_0545,single_paper,823716,a805d8770b62b92269d8a62a9e55257eb88b09a27c275deb97ee900388723c78,False
data/pdfs/paper_0546.pdf,paper_0546,single_paper,539896,899528d850bc6cee280dab8c0275c7d3a318531a25b3bc6c98b445ef372aab4f,True
data/pdfs/paper_0547.pdf,paper_0547,single_paper,1172946,72cd94a0e61c4e00a7c3b3b0017e60daaa4d68d7c7b8a93c320434d5d4063777,True
data/pdfs/paper_0548.pdf,paper_0548,single_paper,737067,0102b8b476ba0f7669506990323e08be533e208d012c39da5f01e950872e1cb2,True
data/pdfs/paper_0549.pdf,paper_0549,single_paper,439438,a0c4248700a756053031135ec895f459d82888a9ca875904d5ecd550074ef66d,True
data/pdfs/paper_0550.pdf,paper_0550,single_paper,932899,66a00bd29c23058a529b74d53ec9bc9065b7f9bf2615708ffb340c983fae3db7,True
data/pdfs/paper_0551.pdf,paper_0551,single_paper,598186,44b4d204cfe9b8550e68511a543f0c6d1e30a52b4a37a0d6684c3b2cf4526731,True
data/pdfs/paper_0552.pdf,paper_0552,single_paper,411223,d5a9f801b50f229c42622014cc82488b2107f63a8b1b2d375e179fe6f792d94f,True
data/pdfs/paper_0553.pdf,paper_0553,single_paper,3129923,2c11a12109c61aeeeedcf07a4c6fd91b9204751647cefc694b9c1f17279b33e1,True
data/pdfs/paper_0554.pdf,paper_0554,single_paper,6142273,6d119ebbc2787622b514b535e39d06a6e82de7083641834a925b2e29d6ba6882,True
data/pdfs/paper_0555.pdf,paper_0555,single_paper,328844,39e33328c786314879d802953fac1a50d6ec5ac52c5251cfdeecc142b2da0777,True
data/pdfs/paper_0556.pdf,paper_0556,single_paper,455723,035452b9466afc7dcf8a4ed246257c267b210b7173452a6931dade1078cb4f35,True
data/pdfs/paper_0557.pdf,paper_0557,single_paper,1842401,6e587ba061f2e64dc1e9d06ff32307f8c9b1920a8a9e9c54ea3e2ccc0e71ac09,True
data/pdfs/paper_0558.pdf,paper_0558,single_paper,394565,91ce2ce0d03eb18a2533d0f5bcc4d5610e8d8cf58230cc3474e01888c84398f3,True
data/pdfs/paper_0559.pdf,paper_0559,single_paper,315841,6b8c59a97996487ea773aeac1fd9c095db26a28754e5b190e6ccbbe3d5770b5a,False
data/pdfs/paper_0560.pdf,paper_0560,single_paper,7372300,ff9a3204bc5b1a8d782e4fc609535988c0b85c9a73509627923d77f04f1b9814,True
data/pdfs/paper_0561.pdf,paper_0561,single_paper,494041,499694308b61f1eb184baa77a6992126af1b7f3b68f208d0ab74b709685722d4,False
data/pdfs/paper_0562.pdf,paper_0562,single_paper,537321,d61a097fc67a03f3d73dc605d378fc224be75cb36c81765936de6793409c37ea,False
data/pdfs/paper_0563.pdf,paper_0563,single_paper,306061,850c2e9967cf9b2aca9f85dd534118a6bf42f818356401bb95152bbdf0833775,True
data/pdfs/paper_0564.pdf,paper_0564,single_paper,330854,009e0b2742681c9269dec6b425434745f6f648a656db4d5617a981072c4fdacf,False
data/pdfs/paper_0565.pdf,paper_0565,single_paper,448050,0c0db8db14e72439a37cafc5624d7365c80ff3f1e8eb48ffadc25df58e14dfd5,False
data/pdfs/paper_0566.pdf,paper_0566,single_paper,2712098,45efdca682ff44fc3748dc2264953925d13b686ae73583e88f1d224d63576026,True
data/pdfs/paper_0567.pdf,paper_0567,single_paper,3124364,6293241c879ebd91d256dc4e102b72370446ddbd52fe6a9e5f0c08b4aad184eb,True
data/pdfs/paper_0568.pdf,paper_0568,single_paper,691096,848f02454649c1a3e6522583da2e81a0801eb62b05cacb1f67c4c7ee3f704d5f,False
data/pdfs/paper_0569.pdf,paper_0569,single_paper,16715011,8f593d0c8c67e1e5ee84d30b9cf19fa9be2421172fe9026e7d5faa9f118c2b59,True
data/pdfs/paper_0570.pdf,paper_0570,single_paper,3376741,8fdf6aee67e9e82903e5174263850ff41c51d06ffa489847a16f31c3cca20e9c,False
data/pdfs/paper_0571.pdf,paper_0571,single_paper,518280,77bb4cee1b4ed6aaa325ad51fff34466f5cc53857fa4a96000b52cc1511d57d8,False
data/pdfs/paper_0572.pdf,paper_0572,single_paper,3255289,9ca4fe58a111f0ede414fe7faf820b9cdf7838884f6d3b21291df59a20c253af,True
data/pdfs/paper_0573.pdf,paper_0573,single_paper,782263,b95907ace326f5fafb3619f327e8680230aba408e1ff389bd93508dd7cf62f66,True
data/pdfs/paper_0574.pdf,paper_0574,single_paper,566722,7593d746734d9e239847f62f7d4819066d5020463b257ad456bbf0104b80dea7,True
data/pdfs/paper_0575.pdf,paper_0575,single_paper,1940533,79aee4c045e157a495d034960bd8c474c194f6fb6467af0dd337fc48387567cf,False
data/pdfs/paper_0576.pdf,paper_0576,single_paper,2354791,3b43a25e3721810f53f9a91fce57b27303120ba969b5ac584e585a14d53c10ad,True
data/pdfs/paper_0577.pdf,paper_0577,single_paper,415876,8177e1be7d2d1bfa4290e495dce029010e5f8df20402d8974e6380aeb751168e,True
data/pdfs/paper_0578.pdf,paper_0578,single_paper,1349618,b22c5f01b5f59f68165fd153e4cbfd0469f04fa05aa78ae536796bd064f15425,True
data/pdfs/paper_0579.pdf,paper_0579,single_paper,4792439,d0b846eaca4f5aa5bdf2a38e4ce26fe1b9dc503bf77df798476f189655bc183b,True
data/pdfs/paper_0580.pdf,paper_0580,single_paper,6333622,f8cfffff39db76c8dd19a935098d4974fb039ced0190d6a8a0bb1678f065e969,False
data/pdfs/paper_0581.pdf,paper_0581,single_paper,3249431,34f03d5a63cb509550c54740d1d67b64a3958b7d1c1a9f54369bbcbb2bc56f39,True
data/pdfs/paper_0582.pdf,paper_0582,single_paper,2098417,c275b8a2c8e92a60f623051ba3a9f61bd2ed191b69ae9aed48295e949436b183,False
data/pdfs/paper_0583.pdf,paper_0583,single_paper,5824561,4bcc22cb22e7f73461a98eef73e17f44e3fb37093bf14e784dbf809cf8f4b27b,False
data/pdfs/paper_0584.pdf,paper_0584,single_paper,3607045,97f60ab36d7a3f84ffa3c10c63eb823d2f531add81dbf3104d657f27e52fa59c,False
data/pdfs/paper_0585.pdf,paper_0585,single_paper,721525,37fb93c1b0b325694f4a49e4c278ed1a03a1585eefcab18fb8d85fe522654840,True
data/pdfs/paper_0586.pdf,paper_0586,single_paper,1450650,4aa8689c5d3be38cce641c99565004043de1caa8b5b13a43006556d4709128b0,True
data/pdfs/paper_0587.pdf,paper_0587,single_paper,3514397,eab72990a7c85285358dbf53cb78042f7d2c28e298629527e5c1d0aad785692a,True
data/pdfs/paper_0588.pdf,paper_0588,single_paper,553130,cd0df6d182918121fbb4e44dff8e859aa6dda49c16e2044ab6eab349d965e1ae,False
data/pdfs/paper_0589.pdf,paper_0589,single_paper,794984,2bc2174ee716d7e14f78eb7ec1a1f7578b1f40f8a5ffa7cdbc914fffd49de41e,False
data/pdfs/paper_0590.pdf,paper_0590,single_paper,7061074,91e6535cd49b8726343c3cf854d9138d8fe0c8d1f36f360919efa6440c6bb029,True
data/pdfs/paper_0591.pdf,paper_0591,single_paper,936467,8b4605f3c2e0c03b2df5897334b1d65c8df8bb158e82c1f31cd48152e91393ef,False
data/pdfs/paper_0592.pdf,paper_0592,single_paper,784807,461674bcbc5aef088e8e9edbe2d49ddac1a1b58b2db2488665acf2de569f22e8,False
data/pdfs/paper_0593.pdf,paper_0593,single_paper,1994102,028ce3072cc6e6f68096bd1b0b7c9d106487d7840c1445cf1b1d316dad20a319,False
data/pdfs/paper_0594.pdf,paper_0594,single_paper,231545,d2afbcd564059e7d70e19e73dab311f5f81b4f845d124be6124b119cf68dad2a,True
data/pdfs/paper_0595.pdf,paper_0595,single_paper,856137,2b87c1b58ff804c222645dfaff5957392d9735d2fffbbdffe6e35362f91f1358,False
data/pdfs/paper_0596.pdf,paper_0596,single_paper,631449,d396a4026b81ea52ca3006f679832e42c9d0eced05457079b291d255d2f2f2bc,True
data/pdfs/paper_0597.pdf,paper_0597,single_paper,396802,1c6525a65ecd8c167db10017ec9c0e753b6c5b0c0b1144932af9f2fca6140e07,True
data/pdfs/paper_0598.pdf,paper_0598,single_paper,11001101,8e8c01a2aac7304858ba2dfaea9ebca7580ff4ec920aca534e6761660be17b84,True
data/pdfs/paper_0599.pdf,paper_0599,single_paper,550164,e6024bef6488a57a159990f5c2c01d78d0017527060f6b915c6e5a6f98e7f6a7,True
data/pdfs/paper_0600.pdf,paper_0600,single_paper,1042510,8e725df2109f3bc6cd76583ae82c066b83ea95b5de38f21767cb7c88f963de95,True
data/pdfs/paper_0601.pdf,paper_0601,single_paper,420434,5bbc18ebd7e4cbedf2117608e09fdb4cdfb25989ac2c4a63b8a4f9ca05e3d225,True
data/pdfs/paper_0602.pdf,paper_0602,single_paper,535056,feeeda417b90bebfbf41ce4a453f5a3e233656f69a3fd0212d3e313db62697bd,False
data/pdfs/paper_0603.pdf,paper_0603,single_paper,1522721,26fe125d9e738e6dc03b52f3639928b034ff94381d509f91a601a2f06f2d7c1c,False
data/pdfs/paper_0604.pdf,paper_0604,single_paper,512626,468200438a5a20ade84e9e21582ee6d36accba277ad0c7a1c42701a11c03994b,True
data/pdfs/paper_0605.pdf,paper_0605,single_paper,1135236,d85987023e68eff2f57ad92dc1ed34ae2140e153a82acb83ad83b43bac466b4c,True
data/pdfs/paper_0606.pdf,paper_0606,single_paper,1149015,099e9dc4165da799b3469cde027e3bb669a81a0bb6a55bb3650e3f284e41c6da,False
data/pdfs/paper_0607.pdf,paper_0607,single_paper,389494,df94b0322239166b92a2febff08b0698d776e86470cfc6f83a63b0e151038d63,False
data/pdfs/paper_0608.pdf,paper_0608,single_paper,672833,ebe732f634be641dd792eed0d37292984a21351fc302cbe92cd30a02ce024d47,False
data/pdfs/paper_0609.pdf,paper_0609,single_paper,2933165,c5fde79601f477d66daa8d93c87b87b520e8bf69f7f24e0777d078d80ef2b0d5,True
data/pdfs/paper_0610.pdf,paper_0610,single_paper,679651,9f24030c6a3f247ea7cda0e9c01d6dfbbd5377ae015735382c9dbe322ab92d5a,True
data/pdfs/paper_0611.pdf,paper_0611,single_paper,905045,9a0a1c327b16629720174b35072c15ad408f36fc1963952576aca693fa6a9554,False
data/pdfs/paper_0612.pdf,paper_0612,single_paper,1026767,bb704b216151b7f15b0c481b17e29f27415326cc0e93e3ea0576aa771d97218e,True
data/pdfs/paper_0613.pdf,paper_0613,single_paper,1864428,6c0075e014ffa6c863e8a7c42f92080dda859716d386ac89b16d044cb7af021d,True
data/pdfs/paper_0614.pdf,paper_0614,single_paper,3480204,cce47ad1e6a8dac21fa3b0f75f5a0b4a72e9f9b6c3f91f85f42cde103f4a3fdb,True
data/pdfs/paper_0615.pdf,paper_0615,single_paper,10088684,874093834617a48c1cea0e9f6726e93c23c23bc97b25afe3d121319ea5b45874,True
data/pdfs/paper_0616.pdf,paper_0616,single_paper,1109371,2d4e0023ef836d81fb22fa7bc1de665cb92f810e420101feffa49ce7c00f902e,False
data/pdfs/paper_0617.pdf,paper_0617,single_paper,4657770,089c98ff6f24f7484b7c973dee55ad59446fb54876ad180747d3802c83f44eab,True
data/pdfs/paper_0618.pdf,paper_0618,single_paper,885619,bc556294fbcb7a706eaf0e24cd573757f88693e9dfde5a6c3c85c4e8bcd54144,False
data/pdfs/paper_0619.pdf,paper_0619,single_paper,8371037,bfb09dc7c13b2c167bc1773da1782970052c9d11ca79bfc874a77763f4679775,True
